model_name,criterion,optimizer,learning_rate,num_epochs,input_size,hidden_layers,qtd_hidden_layers,activation_function,accuracy,average_loss
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 10, 16]",3,ReLU,0.9177377892030848,0.2204277589917183
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 10, 18]",3,ReLU,0.9023136246786633,0.2533569931983948
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 10, 20]",3,ReLU,0.9177377892030848,0.220097117125988
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 12, 2]",3,ReLU,0.9159015791406537,0.24287687242031097
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 12, 4]",3,ReLU,0.914799853103195,0.2299722284078598
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 12, 6]",3,ReLU,0.9096584649283878,0.24717316031455994
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 12, 8]",3,ReLU,0.9133308850532501,0.2534445747733116
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 12, 10]",3,ReLU,0.9136981270657363,0.23081964254379272
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 12, 12]",3,ReLU,0.9004774146162321,0.2647693157196045
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 12, 14]",3,ReLU,0.699228791773779,0.729390412569046
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 12, 16]",3,ReLU,0.9170033051781123,0.22747104614973068
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 12, 18]",3,ReLU,0.9041498347410943,0.260024756193161
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 12, 20]",3,ReLU,0.9151670951156813,0.22092952579259872
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 14, 2]",3,ReLU,0.26037458685273596,1.8336315751075745
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 14, 4]",3,ReLU,0.9136981270657363,0.24011695384979248
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 14, 6]",3,ReLU,0.914799853103195,0.23219016194343567
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 14, 8]",3,ReLU,0.9162688211531399,0.2258087620139122
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 14, 10]",3,ReLU,0.8949687844289387,0.28539030253887177
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 14, 12]",3,ReLU,0.9133308850532501,0.21958212554454803
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 14, 14]",3,ReLU,0.9125964010282777,0.2368687242269516
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 14, 16]",3,ReLU,0.9056188027910393,0.2596501260995865
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 14, 18]",3,ReLU,0.9217774513404333,0.21711818128824234
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 14, 20]",3,ReLU,0.9059860448035255,0.25703512132167816
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 16, 2]",3,ReLU,0.897172236503856,0.2780533581972122
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 16, 4]",3,ReLU,0.9037825927286082,0.26463551819324493
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 16, 6]",3,ReLU,0.9199412412780023,0.22049645334482193
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 16, 8]",3,ReLU,0.9133308850532501,0.23736830055713654
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 16, 10]",3,ReLU,0.901946382666177,0.26582983136177063
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 16, 12]",3,ReLU,0.9140653690782226,0.2234436720609665
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 16, 14]",3,ReLU,0.9001101726037458,0.25668613612651825
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 16, 16]",3,ReLU,0.9136981270657363,0.22386592626571655
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 16, 18]",3,ReLU,0.9192067572530297,0.21757395565509796
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 16, 20]",3,ReLU,0.9199412412780023,0.21660369634628296
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 18, 2]",3,ReLU,0.9151670951156813,0.24827241897583008
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 18, 4]",3,ReLU,0.9001101726037458,0.2741519808769226
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 18, 6]",3,ReLU,0.9118619170033052,0.22939229756593704
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 18, 8]",3,ReLU,0.919573999265516,0.21852239221334457
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 18, 10]",3,ReLU,0.9188395152405435,0.21617703884840012
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 18, 12]",3,ReLU,0.8979067205288285,0.2673679441213608
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 18, 14]",3,ReLU,0.9162688211531399,0.21731732785701752
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 18, 16]",3,ReLU,0.910025706940874,0.22742630541324615
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 18, 18]",3,ReLU,0.8975394785163423,0.26704202592372894
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 18, 20]",3,ReLU,0.9181050312155711,0.21839585155248642
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 20, 2]",3,ReLU,0.7612926918839515,0.7380699515342712
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 20, 4]",3,ReLU,0.8997429305912596,0.273947611451149
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 20, 6]",3,ReLU,0.9217774513404333,0.21126717329025269
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 20, 8]",3,ReLU,0.9045170767535806,0.25459009408950806
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 20, 10]",3,ReLU,0.914799853103195,0.21630480885505676
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 20, 12]",3,ReLU,0.9059860448035255,0.28654909133911133
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 20, 14]",3,ReLU,0.9136981270657363,0.22394723445177078
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 20, 16]",3,ReLU,0.9199412412780023,0.2174001783132553
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 20, 18]",3,ReLU,0.9125964010282777,0.24150804430246353
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[6, 20, 20]",3,ReLU,0.906720528828498,0.25180284678936005
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 2, 2]",3,ReLU,0.9074550128534704,0.3002151697874069
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 2, 4]",3,ReLU,0.8839515240543518,0.31460408866405487
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 2, 6]",3,ReLU,0.7543150936467132,0.6898984909057617
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 2, 8]",3,ReLU,0.26037458685273596,1.8361515998840332
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 2, 10]",3,ReLU,0.7157546823356592,0.6845952570438385
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 2, 12]",3,ReLU,0.7322805728975395,0.6900395750999451
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 2, 14]",3,ReLU,0.26037458685273596,1.8351536989212036
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 2, 16]",3,ReLU,0.26037458685273596,1.8334609270095825
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 2, 18]",3,ReLU,0.6933529195739992,0.7454650104045868
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 2, 20]",3,ReLU,0.7557840616966581,0.6681230068206787
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 4, 2]",3,ReLU,0.26037458685273596,1.8333266377449036
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 4, 4]",3,ReLU,0.906720528828498,0.2465032860636711
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 4, 6]",3,ReLU,0.8788101358795446,0.3318517208099365
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 4, 8]",3,ReLU,0.9103929489533603,0.24641180783510208
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 4, 10]",3,ReLU,0.9041498347410943,0.2646741718053818
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 4, 12]",3,ReLU,0.9173705471905986,0.22756969928741455
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 4, 14]",3,ReLU,0.9085567388909291,0.2510662004351616
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 4, 16]",3,ReLU,0.9096584649283878,0.24183227121829987
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 4, 18]",3,ReLU,0.9151670951156813,0.214686818420887
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 4, 20]",3,ReLU,0.9063532868160118,0.2583320736885071
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 6, 2]",3,ReLU,0.7432978332721263,0.7481052577495575
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 6, 4]",3,ReLU,0.9155343371281675,0.23523087054491043
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 6, 6]",3,ReLU,0.9070877708409842,0.2538908049464226
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 6, 8]",3,ReLU,0.9162688211531399,0.22325243800878525
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 6, 10]",3,ReLU,0.8990084465662872,0.25935301929712296
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 6, 12]",3,ReLU,0.9078222548659567,0.25552593171596527
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 6, 14]",3,ReLU,0.9206757253029747,0.2249157726764679
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 6, 16]",3,ReLU,0.8949687844289387,0.2797187864780426
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 6, 18]",3,ReLU,0.910025706940874,0.24421969056129456
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 6, 20]",3,ReLU,0.9015791406536908,0.2560039460659027
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 8, 2]",3,ReLU,0.6283510833639369,0.9173504710197449
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 8, 4]",3,ReLU,0.4921042967315461,1.1481264233589172
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 8, 6]",3,ReLU,0.9188395152405435,0.21888528764247894
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 8, 8]",3,ReLU,0.9070877708409842,0.23530400544404984
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 8, 10]",3,ReLU,0.9114946749908189,0.23008061945438385
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 8, 12]",3,ReLU,0.9155343371281675,0.2342076674103737
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 8, 14]",3,ReLU,0.9166360631656262,0.2226850539445877
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 8, 16]",3,ReLU,0.9155343371281675,0.23276688903570175
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 8, 18]",3,ReLU,0.9181050312155711,0.2189847230911255
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 8, 20]",3,ReLU,0.9114946749908189,0.24093279242515564
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 10, 2]",3,ReLU,0.5703268453911128,1.0530341863632202
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 10, 4]",3,ReLU,0.9001101726037458,0.2719593942165375
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 10, 6]",3,ReLU,0.9111274329783328,0.23172136396169662
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 10, 8]",3,ReLU,0.26037458685273596,1.8352413773536682
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 10, 10]",3,ReLU,0.9177377892030848,0.21474570035934448
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 10, 12]",3,ReLU,0.9023136246786633,0.2615225613117218
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 10, 14]",3,ReLU,0.9166360631656262,0.20983894914388657
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 10, 16]",3,ReLU,0.919573999265516,0.2128014788031578
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 10, 18]",3,ReLU,0.9144326110907087,0.22525816410779953
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 10, 20]",3,ReLU,0.9052515607785531,0.2621060460805893
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 12, 2]",3,ReLU,0.26037458685273596,1.8334976434707642
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 12, 4]",3,ReLU,0.9114946749908189,0.2507719248533249
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 12, 6]",3,ReLU,0.9059860448035255,0.2609706223011017
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 12, 8]",3,ReLU,0.9070877708409842,0.23888786882162094
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 12, 10]",3,ReLU,0.9074550128534704,0.2575424462556839
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 12, 12]",3,ReLU,0.922879177377892,0.21352018415927887
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 12, 14]",3,ReLU,0.919573999265516,0.2248055338859558
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 12, 16]",3,ReLU,0.9056188027910393,0.2449956238269806
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 12, 18]",3,ReLU,0.9170033051781123,0.22336548566818237
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 12, 20]",3,ReLU,0.9206757253029747,0.2124863713979721
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 14, 2]",3,ReLU,0.26037458685273596,1.8351184725761414
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 14, 4]",3,ReLU,0.9122291590157914,0.2998120039701462
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 14, 6]",3,ReLU,0.9210429673154609,0.21928664296865463
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 14, 8]",3,ReLU,0.9155343371281675,0.22476903349161148
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 14, 10]",3,ReLU,0.9045170767535806,0.2575490176677704
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 14, 12]",3,ReLU,0.901946382666177,0.2586376518011093
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 14, 14]",3,ReLU,0.897172236503856,0.26886726915836334
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 14, 16]",3,ReLU,0.9170033051781123,0.21737022697925568
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 14, 18]",3,ReLU,0.9045170767535806,0.2511221840977669
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 14, 20]",3,ReLU,0.9107601909658465,0.23535063862800598
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 16, 2]",3,ReLU,0.26037458685273596,1.8350303173065186
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 16, 4]",3,ReLU,0.9052515607785531,0.2692527025938034
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 16, 6]",3,ReLU,0.9151670951156813,0.2320307195186615
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 16, 8]",3,ReLU,0.9203084832904884,0.2186027243733406
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 16, 10]",3,ReLU,0.9133308850532501,0.2295050472021103
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 16, 12]",3,ReLU,0.9089239809034153,0.2465038150548935
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 16, 14]",3,ReLU,0.9151670951156813,0.21303190290927887
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 16, 16]",3,ReLU,0.9177377892030848,0.21358288079500198
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 16, 18]",3,ReLU,0.9159015791406537,0.21904170513153076
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 16, 20]",3,ReLU,0.9162688211531399,0.21836752444505692
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 18, 2]",3,ReLU,0.26037458685273596,1.8335943818092346
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 18, 4]",3,ReLU,0.9078222548659567,0.25631172955036163
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 18, 6]",3,ReLU,0.9107601909658465,0.2453269138932228
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 18, 8]",3,ReLU,0.9173705471905986,0.2153131291270256
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 18, 10]",3,ReLU,0.9041498347410943,0.27405455708503723
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 18, 12]",3,ReLU,0.9151670951156813,0.23232249915599823
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 18, 14]",3,ReLU,0.9107601909658465,0.2335488423705101
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 18, 16]",3,ReLU,0.9162688211531399,0.21797005087137222
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 18, 18]",3,ReLU,0.9166360631656262,0.21592111140489578
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 18, 20]",3,ReLU,0.9118619170033052,0.24165067076683044
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 20, 2]",3,ReLU,0.5383767903048109,0.9673857986927032
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 20, 4]",3,ReLU,0.26037458685273596,1.833123803138733
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 20, 6]",3,ReLU,0.9170033051781123,0.22016584873199463
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 20, 8]",3,ReLU,0.919573999265516,0.22305968403816223
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 20, 10]",3,ReLU,0.9133308850532501,0.2409961223602295
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 20, 12]",3,ReLU,0.9177377892030848,0.22200128436088562
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 20, 14]",3,ReLU,0.9001101726037458,0.2548590451478958
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 20, 16]",3,ReLU,0.9136981270657363,0.23185459524393082
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 20, 18]",3,ReLU,0.9026808666911494,0.2607845366001129
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[8, 20, 20]",3,ReLU,0.9192067572530297,0.2164485603570938
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 2, 2]",3,ReLU,0.26037458685273596,1.8340852856636047
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 2, 4]",3,ReLU,0.26037458685273596,1.8347669839859009
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 2, 6]",3,ReLU,0.26037458685273596,1.8337406516075134
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 2, 8]",3,ReLU,0.26037458685273596,1.83400958776474
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 2, 10]",3,ReLU,0.736320235034888,0.6837462782859802
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 2, 12]",3,ReLU,0.8968049944913699,0.2831937074661255
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 2, 14]",3,ReLU,0.7326478149100257,0.6918400228023529
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 2, 16]",3,ReLU,0.9173705471905986,0.22329075634479523
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 2, 18]",3,ReLU,0.9063532868160118,0.2544829696416855
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 2, 20]",3,ReLU,0.9004774146162321,0.26349081844091415
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 4, 2]",3,ReLU,0.9144326110907087,0.24628852307796478
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 4, 4]",3,ReLU,0.919573999265516,0.22925513982772827
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 4, 6]",3,ReLU,0.9096584649283878,0.23772639781236649
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 4, 8]",3,ReLU,0.9162688211531399,0.24033965915441513
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 4, 10]",3,ReLU,0.9140653690782226,0.2361699789762497
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 4, 12]",3,ReLU,0.9048843187660668,0.2690959572792053
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 4, 14]",3,ReLU,0.9096584649283878,0.2523369565606117
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 4, 16]",3,ReLU,0.8964377524788836,0.2687835544347763
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 4, 18]",3,ReLU,0.9181050312155711,0.2266031950712204
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 4, 20]",3,ReLU,0.9155343371281675,0.21419844031333923
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 6, 2]",3,ReLU,0.9092912229159016,0.31510888040065765
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 6, 4]",3,ReLU,0.9059860448035255,0.2614544555544853
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 6, 6]",3,ReLU,0.9096584649283878,0.2742666155099869
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 6, 8]",3,ReLU,0.9166360631656262,0.23780233412981033
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 6, 10]",3,ReLU,0.9118619170033052,0.23631595820188522
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 6, 12]",3,ReLU,0.9004774146162321,0.2601800709962845
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 6, 14]",3,ReLU,0.9078222548659567,0.25459031015634537
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 6, 16]",3,ReLU,0.9210429673154609,0.2096511796116829
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 6, 18]",3,ReLU,0.9144326110907087,0.2208639159798622
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 6, 20]",3,ReLU,0.9052515607785531,0.2569095194339752
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 8, 2]",3,ReLU,0.9056188027910393,0.28657451272010803
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 8, 4]",3,ReLU,0.9092912229159016,0.2578408941626549
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 8, 6]",3,ReLU,0.8990084465662872,0.2842114567756653
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 8, 8]",3,ReLU,0.9059860448035255,0.2660527229309082
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 8, 10]",3,ReLU,0.9074550128534704,0.251621812582016
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 8, 12]",3,ReLU,0.9166360631656262,0.21391941606998444
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 8, 14]",3,ReLU,0.9203084832904884,0.2175302952528
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 8, 16]",3,ReLU,0.8960705104663974,0.27771134674549103
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 8, 18]",3,ReLU,0.9045170767535806,0.26216403394937515
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 8, 20]",3,ReLU,0.9162688211531399,0.21865874528884888
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 10, 2]",3,ReLU,0.9026808666911494,0.2704741209745407
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 10, 4]",3,ReLU,0.9140653690782226,0.23937906324863434
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 10, 6]",3,ReLU,0.9122291590157914,0.25662190467119217
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 10, 8]",3,ReLU,0.9074550128534704,0.26174769550561905
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 10, 10]",3,ReLU,0.9188395152405435,0.22050289064645767
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 10, 12]",3,ReLU,0.9103929489533603,0.23593246191740036
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 10, 14]",3,ReLU,0.9199412412780023,0.22872672975063324
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 10, 16]",3,ReLU,0.9096584649283878,0.2449689731001854
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 10, 18]",3,ReLU,0.9162688211531399,0.21888969838619232
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 10, 20]",3,ReLU,0.919573999265516,0.222544863820076
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 12, 2]",3,ReLU,0.9166360631656262,0.25132884085178375
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 12, 4]",3,ReLU,0.9103929489533603,0.2420949712395668
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 12, 6]",3,ReLU,0.6893132574366507,0.907133013010025
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 12, 8]",3,ReLU,0.9166360631656262,0.22276344895362854
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 12, 10]",3,ReLU,0.8993756885787734,0.2666556090116501
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 12, 12]",3,ReLU,0.9166360631656262,0.22930872440338135
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 12, 14]",3,ReLU,0.9203084832904884,0.21560107171535492
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 12, 16]",3,ReLU,0.9188395152405435,0.21565281599760056
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 12, 18]",3,ReLU,0.9203084832904884,0.2102033719420433
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 12, 20]",3,ReLU,0.9063532868160118,0.2540864869952202
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 14, 2]",3,ReLU,0.26037458685273596,1.8355334997177124
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 14, 4]",3,ReLU,0.9144326110907087,0.23998838663101196
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 14, 6]",3,ReLU,0.9074550128534704,0.24918458610773087
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 14, 8]",3,ReLU,0.9056188027910393,0.2645360007882118
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 14, 10]",3,ReLU,0.9173705471905986,0.23245102912187576
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 14, 12]",3,ReLU,0.9214102093279471,0.21372511237859726
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 14, 14]",3,ReLU,0.919573999265516,0.22226419299840927
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 14, 16]",3,ReLU,0.9089239809034153,0.23918256163597107
